id,featur_typ_code,point_id_field,utm_zone,utm_easting,utm_northing,height,length,strsrvy_rchsrvy_id,sitesrvy_id,comments
39423,F,1668506,11,419212,5785476,1.3,,882383,,looking u/s at fall
39424,F,1668512,11,412917,5776515,3.0,1,882385,,3 consecutive falls max. hgt 1m
39426,F,57743,11,412854,5776595,1.0,0,882385,,2 sets of falls in a row
39427,F,57743,11,412854,5776595,1.0,0,882385,,2 sets of falls in a row
39428,F,1668519,11,425794,5797827,1.5,,882386,,"falls is a partial barrier 32m u/s from mouth, side channel flows around falss to the north."
39431,F,1668561,11,416336,5776715,3.0,0,882405,,falls 10m d/s road
39433,F,1668564,11,416155,5776894,3.0,0,882405,,0.5m u/s mouth
39436,F,1668446,11,419662,5784135,1.5,,,82437,WATERFALL OFF END OF LOG
39437,F,1668502,11,419012,5788994,0.9,0,,82469,121 M U/S MOUTH CREATED BY LWD WIER
39438,F,1668506,11,419212,5785476,1.3,,,82470,
39439,F,1668512,11,412917,5776515,3.0,1,,82472,FALLS ARE 3 CONSECUTIVELY
39441,F,1668519,11,425794,5797827,1.5,,,82473,"FALLS IS A POTENTIAL BARRIER, 32 M U/S FROM MOUTH.  SIDE CHANNEL FLOWS AROUND FALLS TO THE NORTH"
39442,F,1668561,11,416336,5776715,3.0,0,,82489,FALLS 10 M D/S ROAD
39443,F,1668564,11,416155,5776894,3.0,0,,82489,5 M U/S MOUTH
39455,F,1669342,10,625967,5853399,15.0,,882768,,Identified by Triton 1997
39456,F,1669344,10,625987,5853425,15.0,0,882768,,Located immediately u/s of Nid 5000
39496,F,1669635,10,629298,5855928,2.8,,,82572,Previously identified by Triton (1997).
39501,F,1669649,10,628382,5856866,0.9,0,,82576,"At 10 m u/s, a seasonal barrier."
39511,F,1669685,10,633141,5856353,1.2,0,,82592,Bedrock controlled falls with a 0.5 m deep plunge pool at 82 m u/s.
39530,F,1670359,9,663897,6149564,1.3,,,82715,Confluence 10 m upstream
39531,F,1670370,9,664255,6149019,2.2,,,82722,Barrier
39574,D,1673259,10,710477,5572838,1.0,4,,83043,road crossing act as a dam
39575,D,1673262,10,710337,5573088,2.0,2,,83044,man made dam for agricultural purposes with control structure
39639,F,1673823,11,554869,5437338,,,884740,,Falls viewed from helicopter overview.  Unknown height.
39640,F,1673850,11,551355,5434700,5.0,,884754,,Falls viewed from helicopter overflight.
39645,F,1674064,11,551754,5436379,1.0,,,83278,
39648,F,1674076,11,547980,5431890,1.0,,,83283,
39649,F,1674078,11,548039,5431885,3.0,,,83283,"falls over bedrock, photo may not turn out."
39650,F,1674082,11,548270,5431702,1.0,,,83284,NET AS SCALE
39653,F,1674116,11,546743,5428718,2.0,,,83298,"FALLS, BARRIER, BELOW ROAD"
39654,F,1674126,11,545628,5429943,1.2,,,83302,
39660,F,1679296,8,678555,5921895,15.0,20,,83314,Rock falls; impassable at Ghost Creek confluence
39661,F,1679302,8,674267,5919574,15.0,10,,83318,Below site
39662,F,1679307,8,674130,5923854,15.0,5,,83321,Falls - impassable from Ghost Creek; Ghost creek in background; channel in foreground
39668,F,1679340,8,681701,5921013,15.0,15,,83342,From road u/s to 15 metres 25-30% u/s gradient from falls
39682,F,1679421,8,677158,5914553,30.0,,,83394,Estimated 30 metre high falls; on u/s side of road (u/s end of site)
39683,F,1679427,8,675002,5909767,10.0,5,,83398,More falls and cascades downstream
39688,F,1679461,8,681728,5934212,7.0,4,,83421,Falls at bottom of site
39692,F,1679492,8,674235,5923778,10.0,10,,83444,Falls @ sharp bend in river; impassable
39696,F,1679517,8,679860,5911514,2.0,5,,83461,First point of difficult access 1.0 km upstream from lake
39697,F,1679522,8,678791,5907954,24.0,,,83464,Falls near upper reach 3
39698,F,1679525,8,676887,5908438,50.0,,,83465,At upstream end of reach
39712,F,1686374,10,472407,6249039,20.0,4,,83506,Fall at the mouth of Reach 1.  See R201F21.
39713,F,1686402,10,492995,6222535,25.0,10,,83519,Fall near the downstream end of the reach.
39714,F,1686408,10,493021,6222551,2.0,1,,83521,Length of the fall is actually 0.5m.  The plunge pool is 0.4m deep.
39719,F,1686532,10,471195,6247657,20.0,4,,83582,Impassable barrier.
39723,F,1686550,10,471208,6251446,40.0,20,,83587,UTM is the upstream UTM.
39726,F,1686558,10,472265,6253241,10.0,15,,83588,Fall in the middle of the site.
39727,F,1686594,10,409988,6224611,10.0,10,,83605,Approximately 105m upstream from the road crossing.
39755,F,1686830,10,369677,6233021,5.0,4,,83695,Waterfall 90m upstream of landing.
39756,F,1686838,10,370637,6232210,4.0,3,,83698,
39759,F,1686866,10,343250,6358507,8.0,10,,83709,Photo of the bottom half of the fall.
39760,F,1686868,10,343258,6358505,3.0,2,,83709,5m downstream from the first fall and 50m upstream from the confluence.
39766,F,1689566,10,507634,6119280,5.0,4,891906,,
39767,F,1689566,10,507634,6119280,5.0,4,891906,,
39790,F,1689788,10,325121,6265439,7.0,4,,83746,photo is bottom of fall
39792,F,1689788,10,325121,6265439,7.0,4,,83746,photo is bottom of fall
39794,F,1689818,10,396336,6246905,2.0,1,,83760,
39795,F,1689818,10,396336,6246905,2.0,1,,83760,
39838,F,1689986,10,510000,6120149,4.0,4,,83824,540 m from confluence
39841,F,1689986,10,510000,6120149,4.0,4,,83824,540 m from confluence
39842,F,1689990,10,510376,6120766,8.0,4,,83825,"330 m upstream of confluence, deep pool (~3 m) at base."
39844,F,1689994,10,510165,6120901,7.0,6,,83825,56 m upstream of confluence
39846,F,1689990,10,510376,6120766,8.0,4,,83825,"330 m upstream of confluence, deep pool (~3 m) at base."
39848,F,1689994,10,510165,6120901,7.0,6,,83825,56 m upstream of confluence
39878,F,1690104,10,332370,6223140,40.0,30,,83866,50 m ds of upstream reach break
39879,F,1690104,10,332370,6223140,40.0,30,,83866,50 m ds of upstream reach break
39971,F,1693692,9,658777,6151010,1.1,,,84565,1.1 m high falls - not rock controlled.  0.5 m plunge pool at base.
39980,F,1693827,9,664597,6134501,1.5,,,84661,"Rock falls, but fish present upstream"
39988,F,1693897,9,662106,6128851,1.0,,,84703,"~435 metres upstream of the confluence with Stream ""E"""
40014,F,1694715,11,420876,5569013,4.0,0,894472,,Bottom of reach.
40017,F,1696315,,,,9.0,,895271,,FISS
40018,F,1696317,,,,4.0,,895271,,FISS
40019,F,1696319,,,,3.0,,895271,,RAB
40020,F,1696321,,,,6.0,,895271,,FISS
40021,F,1696323,,,,2.0,,895271,,RAB
40022,F,1696325,,,,1.5,10,895271,,RAB
40023,F,1696329,,,,3.0,,895272,,RAB
40026,F,1696339,10,428250,5582860,3.0,,895274,,FISS.  Ground truthed in 1999
40027,F,1696349,10,431935,5579739,50.0,,895278,,
40028,F,1696363,10,415403,5592911,20.0,,895284,,photos from helicopter
40029,F,1696383,10,417406,5590102,30.0,,895293,,photos taken from helicopter
40031,F,1696417,10,419462,5587760,20.0,,895308,,photos from helicopter
40045,F,1696541,10,422478,5583871,6.0,,895356,,vertical falls
40056,F,1696713,10,423476,5589482,20.0,,,84764,Free falling water
40059,F,1697955,10,357268,6014300,2.5,,,84776,Impassable barrier
40064,F,1697995,10,321486,6043615,3.0,,,84791,Impassable falls
40066,F,1698013,10,353808,6024391,0.7,,,84798,"barrier to any fish passage, many more small cascades within 30m"
40090,F,1700331,9,629938,6143985,5.0,1,,84997,Barrier to upstream fish migration/access
40091,F,1700334,9,632671,6142686,7.0,3,,84998,Falls-barrier to fish
40092,F,1700341,9,631534,6151952,4.0,0,,85002,Falls
40094,D,1700798,11,344253,5475204,,,897767,,d/fw from fiss
40116,F,1701588,9,640374,5933078,3.0,,,85100,200 m upstream of Whitesail Lake
40121,F,1701925,,,,8.0,,,85132, ~400m u/s from Larkin Cr. confluence
40123,F,1702048,11,416099,5564553,2.4,0,,85210,70m into site.
40124,F,1702050,11,416107,5564455,1.2,0,,85210,160m into site.
40126,F,1702070,11,416826,5565241,1.4,0,,85218,140m above road.
40130,F,1702082,11,415977,5564168,1.9,0,,85220,Start of reach 2.
40153,F,1702195,10,611997,5837282,4.0,4,,85239,Falls located 300 m u/s of first cascade in series
40169,F,1702231,10,617517,5832869,3.0,,,85243,Falls at 170 m u/s of POC.  Upstream BT distribution limit.
40174,F,1702246,10,611861,5838109,15.0,,,85248,Located at 343 m u/s of start of reach.
40193,F,1702294,10,617034,5834072,1.3,0,,85258,Falls at 155 m u/s.
40195,F,1702299,10,617804,5834828,3.0,0,,85259,At 510 m u/s.  Fish barrier with 28% gradient.
40196,F,1702301,10,617856,5834874,3.0,0,,85259,Second falls at 530 m u/s.
40226,F,1704465,11,484620,5595064,2.0,3,,85301,This is a small set of fall at the confluence.
40233,F,1704524,11,481451,5595892,8.0,10,,85346,These falls are just up stream of the sample site.
40235,F,1704530,11,479664,5597375,5.0,6,,85348,The photo shows a set of falls and a culvert.
40237,F,1704538,11,474673,5599417,3.2,1,,85352,This feature is a fish barrier.
40239,F,1704543,11,474621,5599818,6.0,1,,85353,Falls within the site
40240,F,1704545,11,474625,5599795,3.5,1,,85353,Falls within the site
40249,F,1705342,9,665817,5704468,30.0,,900159,,Falls at confluence with Catheralle Creek.
40253,F,1705446,9,667982,5699061,,,900207,,falls are end of fish.  No habitat above at end of drainage.
40256,F,1706854,9,666093,5708258,1.8,,900908,,
40261,D,1707264,9,664103,5712552,1.0,,901108,,"Dam is passable. Historical Data (FISS, 2001)."
40264,F,1707294,9,667765,5706045,7.0,4,901120,,falls are 170m u/s of confluence with WSC 910-128800-60200-01500-7280.
40266,F,1707308,9,670424,5701874,4.0,,901125,,located 1100m d/s of start of sampling.  Are end of fish.  No fish caught u/s.  DV caught downstream of falls.
40268,F,1707324,9,659213,5721818,15.0,,901131,,"Historical data - 15m rock falls is a barrier to all fish (FISS, 2001). Confirmed during 2000 field season."
40269,F,1707366,9,654510,5714061,10.0,,901151,,this falls is impassable but resident DV are u/s. This falls is 50m u/s of trib ILP 10055.
40272,F,1707376,9,660544,5721078,2.0,,901153,,fish barrier - are located 43m u/s of road crossing.  See comments below.
40273,F,1707390,9,653030,5710372,5.0,,901159,,+5m high falls - mark upstream end of fish
40274,F,1707404,9,659701,5721719,30.0,,901165,,Falls are located at confluence with Marble Creek and are a  barrier to fish. Could not hike immediatley upstream as there was no access.
40278,F,1707448,9,656766,5718663,2.6,,901183,,2.6m high falls over bedrock is vertical (at 93m u/s of confluence with Marble Ck) at top of cascade starting at 0+84m.
40280,F,1707470,9,656413,5716595,2.0,,901192,,numerous drops of 2 m falls.
40281,F,1707528,9,650220,5716276,,,901220,,are a potential  barrier to fish
40282,F,1707586,9,654391,5714465,20.0,,901248,,vertical falls +20m high are at 220m u/s of Marble Ck - fish located u/s of falls.
40284,F,1707596,9,652724,5713387,,,901251,,falls are a barrier to fish
40286,F,1707644,9,654524,5712893,30.0,,901273,,
40287,F,1707658,9,653627,5711021,,,901279,,"potential end of fish at this falls;  however, could not access above to sample."
40291,F,1707680,9,664487,5711266,2.2,,901286,,2.2m falls
40292,F,1707738,9,665144,5711688,20.0,,901314,,bedrock falls - no access above
40293,F,1707752,9,665673,5710814,10.0,,901320,,10m bedrock falls at 344m u/s of confluence - are a  barrier.  No plunge pool at base. Above barrier is steep(+35%) cascade/chute of bedrock w/ some laminar flow.
40298,F,1707808,9,666482,5703069,,,901343,,
40302,F,1707942,9,671985,5704612,4.0,,901406,,Falls at top of cascade.
40303,F,1707990,9,670535,5702059,4.0,,901429,,falls located 100m u/s of confluence of Neechanz R. are the end of fish.
40309,F,1708024,9,678346,5738312,15.0,,901440,,"Historical Data - obstruction to DV (FISS, 2001). Falls confirmed to be +15 m high from overflight in 1998 field survey."
40317,F,1708284,9,665633,5710238,3.6,,901562,,boulder/bedrock falls. Note Matt at top of frame in +30% gradient immediatley u/s of falls.
40319,F,1708296,9,660544,5721029,,,,85362,falls at 59 m u/s of start of this site prevented further access for further sampling.
40321,F,1708320,9,668505,5705900,1.4,,,85382,u/s photo of barrier at 12m u/s of confluence with Neechanz River.
40323,F,1708341,9,653622,5711388,,,,85399,falls at start - no height measured.
40331,D,1708568,10,704180,5636650,,,901635,,impassible weir
40375,F,1708930,11,291644,5638667,,,901773,,
40395,D,1710394,10,705035,5643361,,,902487,,impassible outlet culvert for fish to return in lake
40398,D,1710408,10,705380,5645577,,,902491,,impassible
40402,F,1710575,11,289409,5641739,1.2,,,85471,Fish barrier 50m upstream from Louis Creek.
40405,D,1710591,10,708052,5664332,2.8,8,,85481,Dam for irrigation of field by land owner 100m u/s from Heffly/Louis rd. crossing.
40407,F,1710600,10,706073,5667094,3.0,5,,85486,"No deep pools below, possible fish barrier. Photo at fish barrier."
40415,D,1710626,11,296150,5640446,3.0,,,85496,Dam to form water hazard at Golf Course
40416,D,1710630,11,297041,5640901,3.0,50,,85498,Flow control structure to CV under Sun Peaks road d/s of road with u/s view.
40420,F,1710656,11,294036,5646439,6.2,,,85516,Fish barrier located at lower end of reach.
40423,D,1710665,10,700715,5645254,0.8,6,,85519,Dam & 2 channels leading from it
40433,F,1710710,10,707283,5655632,5.2,,,85544,Fish migration barrier.
40434,F,1710715,10,710288,5644942,2.4,3,,85547,93m below road crossing - one of numerous falls.
40521,F,1711365,8,657296,5956628,1.1,,902803,,falls = new reach break
40566,F,1711757,8,649261,5951051,5.0,,902955,,Ian 309 Logging plan.
40580,F,1711885,8,651240,5955627,1.0,,903005,,Ian 424 Logging plan.
40582,F,1711889,8,651056,5955677,3.0,,903005,,Ian 424 Logging plan.
40583,F,1711891,8,651056,5955677,3.0,,903005,,Ian 424 Logging plan.
40585,F,1711897,8,651008,5955704,5.0,,903006,,Ian 424 Logging plan.
40592,F,1711969,8,651829,5956686,1.0,,903038,,Falls onto a 2 m long cascade - no pool beneath falls.  Falls is located beneath the bridge.
40594,F,1711981,8,652059,5956948,10.0,,903042,,Ian 402 logging plan.
40612,F,1712441,8,663970,5965997,3.0,,903255,,Located at reach break 2.2 (NID 60013)
40619,F,1712875,8,669812,5959103,1.1,,903465,,Partially passable to pink salmon.
40620,F,1712879,8,669306,5959119,1.2,,903466,,Information from FISS records.  Partially impassable to pink salmon.
40621,F,1712881,8,669444,5959093,,,903466,,Noted on air photos.
40622,F,1712885,8,668997,5959466,1.8,,903467,,Information from FISS records.  May be passable to chum salmon.
40623,F,1712887,8,669010,5959389,,,903467,,
40641,F,1713043,8,671451,5966053,,,903532,,Small falls detected from arial photos
40642,F,1713047,8,671824,5966407,,,903533,,Small falls detected from air photo analysis.
40643,F,1713051,8,671764,5966901,0.9,,903534,,89 m upstream of site; pool depths 1.1 m at base of fall
40644,F,1713053,8,671764,5966901,,,903534,,Potential small falls noted on air photo.
40657,F,1713219,8,662102,5957679,20.0,,903604,,"Located on lower reach break of reach 8.  20m falls is upstream limits to fish movement, confirmed by visual sightings below. No Fish caught above."
40659,F,1713229,8,662662,5957351,5.0,,903607,,30m upstream of site.
40661,F,1713251,8,658103,5959561,,,903616,,Series of impassable falls. Heights not specified.
40662,F,1713253,8,657964,5959637,,,903616,,
40663,F,1713257,8,657330,5959586,15.0,,903617,,15m falls = reach break #6
40664,F,1713257,8,657330,5959586,,,903620,,Noted on air photos.
40667,F,1713329,8,649502,5952722,10.0,,903650,,Ian 307 Logging Plan.
40669,F,1713337,8,648584,5952886,5.0,,903652,,Bedrock falls near heli pick-up spot.
40670,F,1713364,8,665292,5957110,5.0,,,85571,Series of falls troughout the reach.
40673,F,1713386,8,658286,5956486,0.9,,,85591,Log Falls
40674,F,1713389,8,657303,5956517,4.4,20,,85592,4.4 meters high and 20 meters wide. = end of site 15. These occur 150m Upstream of the road crossing. Photo is of one section of the falls.
40676,F,1713398,8,655248,5956708,8.0,,,85597,Falls located 130m upstream of the road.
40682,F,1713424,8,655006,5958506,20.0,,,85613,20m falls 101m upstream of the road.
40684,F,1713444,8,663772,5966586,1.8,,,85629,Upstream limits barrier and end of reach.
40689,F,1713485,8,648832,5948859,6.0,,,85660,Reach Break upstream end of site.
40693,F,1713251,8,658103,5959561,20.0,,,85681,Upstream limits of fish distribution.  Photo before rain event.
40694,F,1713251,8,658103,5959561,20.0,,,85681,Upstream limits of fish distribution.  Photo after rain event.
40695,F,1713517,8,653063,5959848,9.0,,,85684,Falls at top end of the site 130m from POC = Reach break.
40696,F,1713329,8,649502,5952722,10.0,,,85689,10m falls = Fish barrier and reach break.
40697,F,1717486,,,,3.0,200,,85706,"rch 5 is a barrier to upstream migration, series of chutes and falls for 800-1000 meters"
40698,F,1717486,,,,3.0,200,,85706,"rch 5 is a barrier to upstream migration, series of chutes and falls for 800-1000 meters"
40702,F,1717544,11,387195,5756828,3.0,2,,85732,barrier in Rch 2
40703,F,1717546,11,383934,5758387,10.0,2,,85732,barrier in Rch 3
40704,F,1717546,11,383934,5758387,10.0,2,,85732,barrier in Rch 3
40705,F,1717550,11,365705,5752792,30.0,50,,85733,barrier on mainstem of Pat Creek
40706,F,1717550,11,365705,5752792,30.0,50,,85733,barrier on mainstem of Pat Creek
40707,F,1717559,11,379972,5757893,1.3,3,,85737,falls/obstruction 25 m from mouth
40708,F,1717562,11,379139,5757437,2.0,5,,85738,barrier between rch 1 & 2
40709,F,1717564,11,379173,5757213,4.0,10,,85738,barrier - should be new rch break
40710,F,1717567,11,387929,5752019,4.0,5,,85739,waterfall
40711,F,1717569,11,379148,5757394,5.0,5,,85739,waterfall
40712,F,1717569,11,379148,5757394,5.0,5,,85739,waterfall
40713,F,1717584,11,368751,5764148,10.0,50,,85746,series of falls & chutes/cascades
40714,F,1717584,11,368751,5764148,10.0,50,,85746,series of falls & chutes/cascades
40727,F,1718146,,,,8.0,3,,85778,Flow through a narrow gorge. (No placard on both)
40728,F,1718148,,,,7.0,4,,85778,Flow over shear rock.
40730,F,1718176,10,632567,6021678,10.0,12,,85790,Falls to mouth of stream.
40732,F,1718194,,,,200.0,140,,85797,"Falls, large complex at top of reach."
40733,F,1718194,,,,200.0,140,,85797,"Same barrier, from bottom, note size and gradient."
40736,F,1718216,,,,150.0,40,,85805,Falls barrier to fish migration.
40740,F,1718250,,,,15.0,15,,85820,Falls-780m up 1462
40741,F,1718250,,,,15.0,15,,85820,Falls-780m up 1462
40742,F,1718256,10,640740,6019239,6.0,3,,85822,"Falls, top of sub-reach."
40743,F,1718262,10,640836,6019274,3.0,2,,85824,falls barrier to fish.
40746,F,1718268,10,645630,6014222,50.0,3,,85825,Waterfall 50m.
40747,F,1718282,10,643049,6015456,60.0,10,,85831,Falls as seen from helicopter
40748,F,1718282,10,643049,6015456,60.0,10,,85831,Falls as seen from Helicopter
40749,F,1718282,10,643049,6015456,60.0,10,,85831,Falls as seen from Helicopter
40751,F,1718302,10,642244,6021896,25.0,60,,85839,Cascade
40754,F,1718538,10,634859,6013404,1.5,4,,85954,"Fall, barrier to fish."
40755,F,1718654,,,,120.0,100,,86011,falls at bottom of reach
40757,F,1718776,10,629127,6020374,4.0,6,,86070,Falls- cascade barrier to the passage of fish.
40758,F,1718870,,,,50.0,60,,86116,"Barrier, step pool complex 60% gradient."
40783,F,913013,9,501816,6057954,8.0,,908587,,
40784,F,913307,9,511416,6062899,3.0,1,,86201,photo:  roll 402; frame 5
40785,F,913315,9,504526,6064046,7.0,,,86207,caused by log jam (350 m u/s of road)
40788,F,380497,11,503405,5515764,2.1,1,,86237,Falls created by new channel.
40791,F,380511,11,499160,5517307,3.0,2,,86241,Debris created waterfall. May not be permanant migration barrier.
40793,F,380531,11,494546,5632571,15.0,5,,86249,15M FALLS AT TOP OF REACH 14
